Name,year,iso_code,population,gdp,co2,coal_co2,oil_co2,gas_co2,methane,nitrous_oxide,total_ghg,primary_energy_consumption
Lithuania,2012,LTU,2988334.0,61745950720.0,14.084,0.952,6.744,5.685,4.279,6.217,29.016,68.632
Lithuania,2013,LTU,2958359.0,63937847296.0,13.18,1.094,6.538,4.75,4.151,5.882,27.695,63.416
Lithuania,2014,LTU,2933172.0,66199371776.0,12.885,0.925,6.795,4.425,4.052,6.121,25.357,61.205
Lithuania,2015,LTU,2905772.0,67539656704.0,13.088,0.738,7.116,4.431,4.045,6.3,25.367,64.112
Lithuania,2016,LTU,2869108.0,69240913920.0,13.156,0.751,7.662,3.966,3.597,6.101,24.294,65.726
Lithuania,2017,LTU,2829318.0,72206131200.0,13.32,0.803,7.748,4.04,3.453,6.18,24.848,69.15
Lithuania,2018,LTU,2802484.0,75089600512.0,13.47,0.861,8.063,3.741,3.338,6.057,25.78,70.969
Lithuania,2019,LTU,2795057.0,78562639872.0,13.707,0.803,8.17,3.886,3.212,6.191,24.986,70.597
Lithuania,2020,LTU,2795766.0,78545272832.0,13.563,0.623,7.999,4.142,3.016,6.077,24.625,70.294
Lithuania,2021,LTU,2794489.0,83242844160.0,13.851,0.741,8.213,3.968,2.876,6.024,24.828,70.149
Lithuania,2022,LTU,2816922.0,84814258176.0,12.857,0.743,8.358,2.765,2.693,5.66,23.346,65.066
Luxembourg,1980,LUX,363710.0,9092144128.0,11.074,6.91,2.975,0.971,0.678,0.306,11.784,38.961
Luxembourg,1981,LUX,364486.0,9184694272.0,9.486,5.633,2.871,0.744,0.678,0.297,10.216,33.323
Luxembourg,1982,LUX,365060.0,9144778752.0,8.924,5.207,2.851,0.623,0.675,0.292,9.628,31.22
Luxembourg,1983,LUX,365492.0,9417148416.0,8.364,4.785,2.73,0.594,0.675,0.289,9.118,29.185
Luxembourg,1984,LUX,365904.0,10000324608.0,9.004,5.445,2.671,0.638,0.68,0.296,9.765,31.444
Luxembourg,1985,LUX,366664.0,10292481024.0,9.237,5.43,2.891,0.692,0.685,0.299,10.007,32.288
Luxembourg,1986,LUX,368408.0,11089389568.0,9.111,4.954,3.162,0.692,0.677,0.299,9.882,31.564
Luxembourg,1987,LUX,370790.0,11347894272.0,8.812,4.025,3.6,0.784,0.678,0.301,9.608,29.831
Luxembourg,1988,LUX,373786.0,12527435776.0,9.1,4.153,3.673,0.813,0.672,0.302,9.892,30.572
Luxembourg,1989,LUX,377384.0,13761264640.0,9.846,4.353,4.078,0.927,0.677,0.311,10.662,35.117
Luxembourg,1990,LUX,381707.0,14057150464.0,11.813,6.302,3.876,1.036,0.687,0.321,12.673,37.151
Luxembourg,1991,LUX,386820.0,15215995904.0,12.424,6.015,4.764,1.074,0.699,0.326,13.626,39.929
Luxembourg,1992,LUX,391973.0,15437632512.0,12.192,5.54,4.946,1.122,0.697,0.328,13.307,40.043
Luxembourg,1993,LUX,397210.0,16036038656.0,12.341,5.736,4.947,1.161,0.732,0.327,13.777,40.569
Luxembourg,1994,LUX,402596.0,16598368256.0,11.525,4.844,4.953,1.174,0.72,0.324,12.655,39.01
Luxembourg,1995,LUX,408237.0,16769948672.0,9.136,2.705,4.587,1.343,0.713,0.311,10.187,33.935
Luxembourg,1996,LUX,413779.0,16910299136.0,9.186,2.46,4.77,1.461,0.698,0.315,10.269,34.899
Luxembourg,1997,LUX,418970.0,17813497856.0,8.547,1.541,5.006,1.491,0.685,0.314,9.584,34.159
Luxembourg,1998,LUX,424158.0,18821505024.0,7.655,0.42,5.237,1.495,0.671,0.314,8.699,32.988
Luxembourg,1999,LUX,429909.0,20355342336.0,8.117,0.444,5.595,1.546,0.689,0.327,9.341,34.86
Luxembourg,2000,LUX,436142.0,21937467392.0,8.702,0.471,6.063,1.609,0.666,0.264,9.713,37.204
Luxembourg,2001,LUX,441755.0,22387798016.0,9.206,0.471,6.458,1.781,0.651,0.267,10.18,39.867
Luxembourg,2002,LUX,446393.0,23160272896.0,9.979,0.371,6.557,2.54,0.634,0.342,10.996,43.582
Luxembourg,2003,LUX,451845.0,23454191616.0,10.451,0.346,7.073,2.576,0.614,0.345,11.447,45.704
Luxembourg,2004,LUX,458307.0,24195538944.0,11.819,0.385,8.078,2.859,0.599,0.377,12.813,51.78
Luxembourg,2005,LUX,465372.0,24872865792.0,12.077,0.377,8.382,2.829,0.592,0.366,13.049,52.553
Luxembourg,2006,LUX,472871.0,26045644800.0,11.909,0.47,7.998,2.958,0.591,0.356,12.945,51.627
Luxembourg,2007,LUX,480277.0,28135948288.0,11.305,0.408,7.686,2.731,0.605,0.35,12.334,50.126
Luxembourg,2008,LUX,488995.0,27660466176.0,11.169,0.356,7.768,2.594,0.603,0.354,12.15,49.761
Luxembourg,2009,LUX,498195.0,26344603648.0,10.625,0.339,7.202,2.659,0.604,0.344,11.607,47.593
Luxembourg,2010,LUX,507418.0,27526699008.0,11.195,0.326,7.586,2.842,0.633,0.351,12.226,50.116
Luxembourg,2011,LUX,518583.0,28143126528.0,11.097,0.315,7.859,2.464,0.599,0.352,12.097,48.821
Luxembourg,2012,LUX,530952.0,28607410176.0,10.866,0.286,7.632,2.5,0.579,0.341,11.838,47.953
Luxembourg,2013,LUX,543359.0,29514811392.0,10.334,0.276,7.518,2.115,0.587,0.34,11.333,45.692
Luxembourg,2014,LUX,556285.0,30289014784.0,9.816,0.277,7.1,2.006,0.591,0.334,10.796,44.274
Luxembourg,2015,LUX,569541.0,30976491520.0,9.345,0.288,6.823,1.83,0.57,0.329,10.278,43.034
Luxembourg,2016,LUX,583511.0,32518553600.0,9.09,0.294,6.688,1.682,0.592,0.33,10.068,42.459
Luxembourg,2017,LUX,596505.0,32946911232.0,9.263,0.283,6.878,1.657,0.596,0.33,10.242,44.355
Luxembourg,2018,LUX,608108.0,33348603904.0,9.567,0.267,7.247,1.609,0.589,0.321,10.517,46.431
Luxembourg,2019,LUX,620166.0,34122293248.0,9.762,0.274,7.409,1.608,0.589,0.325,10.738,47.288
Luxembourg,2020,LUX,630597.0,33850189824.0,8.075,0.237,5.907,1.469,0.561,0.303,9.013,40.541
Luxembourg,2021,LUX,640276.0,35577397248.0,8.421,0.249,6.19,1.589,0.552,0.309,9.356,43.215
Luxembourg,2022,LUX,653316.0,36128358400.0,7.277,0.237,5.41,1.249,0.549,0.3,8.188,38.764
Malaysia,1980,MYS,12983361.0,80232407040.0,28.033,0.205,23.031,0.139,15.302,3.238,180.375,126.612
Malaysia,1981,MYS,13399206.0,85915672576.0,30.878,0.385,26.128,0.154,14.999,3.206,167.185,130.891
Malaysia,1982,MYS,13832795.0,91022696448.0,30.642,0.355,25.326,0.169,15.888,3.329,179.971,140.161
Malaysia,1983,MYS,14285914.0,96580485120.0,38.048,0.993,30.536,0.74,18.559,3.57,162.61,160.962
Malaysia,1984,MYS,14759014.0,104084000000.0,34.794,1.092,25.695,1.645,21.112,3.859,211.995,173.472
Malaysia,1985,MYS,15252259.0,103003000000.0,36.33,1.44,27.7,3.386,22.042,3.803,279.98,171.884
Malaysia,1986,MYS,15760425.0,104308000000.0,40.102,1.063,27.97,6.534,24.772,3.775,355.055,188.659
Malaysia,1987,MYS,16276735.0,109809000000.0,40.878,1.301,28.059,7.676,25.256,3.887,352.39,194.529
Malaysia,1988,MYS,16796611.0,119529000000.0,42.869,1.161,30.444,6.445,26.344,4.085,376.068,204.603
Malaysia,1989,MYS,17315003.0,130700000000.0,50.084,4.804,32.346,6.892,27.859,4.359,289.922,228.992
Malaysia,1990,MYS,17833178.0,143192000000.0,54.269,5.412,35.713,6.837,28.721,4.458,251.727,240.986
Malaysia,1991,MYS,18342474.0,157808000000.0,65.785,6.071,39.776,13.293,30.623,4.367,235.772,301.866
Malaysia,1992,MYS,18834569.0,173042000000.0,72.961,6.324,44.181,16.004,31.38,4.674,253.293,340.554
Malaysia,1993,MYS,19322667.0,191755000000.0,86.612,5.386,50.184,22.027,32.725,4.88,277.716,342.515
Malaysia,1994,MYS,19820445.0,211154000000.0,87.497,6.232,52.249,22.391,33.947,4.845,260.021,363.737
Malaysia,1995,MYS,20330602.0,233787000000.0,109.595,6.331,54.641,42.008,34.511,4.939,259.387,397.951
Malaysia,1996,MYS,20850085.0,259190000000.0,110.108,7.738,58.518,36.252,39.44,4.903,259.979,444.273
Malaysia,1997,MYS,21375224.0,280384000000.0,118.471,6.375,68.086,35.441,43.883,5.698,262.316,515.451
Malaysia,1998,MYS,21906713.0,261784000000.0,109.782,6.284,59.701,35.94,41.093,6.138,273.402,495.441
Malaysia,1999,MYS,22435533.0,279672000000.0,103.987,5.207,52.824,37.959,41.779,6.147,254.128,529.429
Malaysia,2000,MYS,22967817.0,305803000000.0,122.878,7.874,56.153,49.671,45.075,6.181,237.723,611.257
Malaysia,2001,MYS,23526534.0,309934000000.0,130.89,9.93,63.481,48.582,45.205,6.031,273.839,625.815
Malaysia,2002,MYS,24102479.0,329700000000.0,132.035,12.546,60.705,49.024,46.553,6.753,274.638,659.175
Malaysia,2003,MYS,24679604.0,350967000000.0,153.384,18.214,62.222,61.881,50.541,7.518,304.425,714.156
Malaysia,2004,MYS,25256771.0,377079000000.0,169.678,31.719,67.615,59.218,53.886,8.228,306.925,771.64
Malaysia,2005,MYS,25836073.0,399781000000.0,169.967,26.11,68.799,64.08,56.35,8.54,305.244,835.079
Malaysia,2006,MYS,26417906.0,426609000000.0,170.166,26.626,62.325,69.546,56.934,8.473,315.541,843.833
Malaysia,2007,MYS,26998384.0,458126000000.0,175.451,29.934,68.827,65.438,56.76,8.807,333.424,900.057
Malaysia,2008,MYS,27570054.0,485245000000.0,192.847,38.037,70.211,72.633,58.797,9.414,358.694,932.623
Malaysia,2009,MYS,28124780.0,483081000000.0,192.119,46.591,68.612,65.443,57.086,8.264,384.262,903.049
Malaysia,2010,MYS,28655771.0,525057000000.0,199.346,55.337,73.375,60.808,54.23,9.729,409.809,932.974
Malaysia,2011,MYS,29162033.0,557470000000.0,203.452,55.544,71.753,64.784,54.031,9.886,451.691,949.202
Malaysia,2012,MYS,29662835.0,587986000000.0,212.99,59.87,74.277,66.289,53.983,10.047,456.747,1038.408
Malaysia,2013,MYS,30174269.0,615586000000.0,241.671,57.989,87.213,82.274,56.662,9.385,473.274,1086.738
Malaysia,2014,MYS,30696133.0,652564000000.0,245.05,57.866,88.718,82.562,57.265,9.869,572.301,1097.615
Malaysia,2015,MYS,31232796.0,685238000000.0,235.938,66.751,76.189,77.211,58.093,9.531,469.119,1114.575
Malaysia,2016,MYS,31789694.0,715731000000.0,237.294,71.521,77.292,73.525,58.823,9.39,435.536,1172.303
Malaysia,2017,MYS,32355642.0,757336000000.0,244.457,78.957,80.88,70.427,58.505,9.153,411.639,1188.477
Malaysia,2018,MYS,32910962.0,794014000000.0,262.643,84.586,80.676,84.26,59.975,8.577,412.981,1209.576
Malaysia,2019,MYS,33440588.0,829054000000.0,279.842,80.135,96.924,89.764,60.871,8.072,412.759,1240.781
Malaysia,2020,MYS,33889555.0,783174000000.0,263.199,94.07,69.539,83.744,57.945,8.371,391.517,1196.429
Malaysia,2021,MYS,34282405.0,807390000000.0,273.152,86.461,73.878,97.599,59.468,9.197,399.103,1246.65
Malaysia,2022,MYS,34695494.0,877584000000.0,285.448,85.389,87.06,98.726,61.39,9.405,414.272,1331.279
Malta,1990,MLT,367913.0,4761399808.0,2.427,0.71,1.716,0.0,0.145,0.059,2.578,8.106
Malta,1991,MLT,371335.0,5017927680.0,2.272,0.575,1.695,0.0,0.149,0.059,2.427,8.54
Malta,1992,MLT,374806.0,5251067392.0,2.294,0.485,1.807,0.0,0.16,0.06,2.463,8.976
Malta,1993,MLT,378221.0,5496706048.0,2.886,0.71,2.174,0.0,0.163,0.066,3.063,9.475
Malta,1994,MLT,381467.0,5813472768.0,2.658,0.483,2.174,0.0,0.163,0.064,2.822,10.143
Malta,1995,MLT,384559.0,6198303744.0,2.452,0.123,2.327,0.0,0.158,0.067,2.612,9.842
Malta,1996,MLT,387627.0,6430283264.0,2.534,0.0,2.532,0.0,0.158,0.061,2.679,10.209
Malta,1997,MLT,390687.0,6769141760.0,2.556,0.0,2.554,0.0,0.164,0.065,2.702,10.89
Malta,1998,MLT,393782.0,7118691328.0,2.525,0.0,2.523,0.0,0.159,0.067,2.664,11.406
Malta,1999,MLT,396896.0,7456060416.0,2.573,0.0,2.572,0.0,0.17,0.063,2.718,12.646
Malta,2000,MLT,399905.0,7963752448.0,2.468,0.0,2.468,0.0,0.171,0.061,2.632,18.515
Malta,2001,MLT,402788.0,8019471360.0,2.737,0.0,2.736,0.0,0.173,0.064,2.942,20.395
Malta,2002,MLT,405572.0,8259627008.0,2.747,0.0,2.747,0.0,0.176,0.06,2.957,19.9
Malta,2003,MLT,408236.0,8473515008.0,2.961,0.0,2.96,0.0,0.18,0.063,3.156,23.127
Malta,2004,MLT,410800.0,8512522752.0,2.849,0.0,2.848,0.0,0.178,0.062,3.027,24.279
Malta,2005,MLT,413323.0,8839848960.0,2.65,0.0,2.649,0.0,0.195,0.065,2.846,20.713
Malta,2006,MLT,415463.0,9004655616.0,2.655,0.0,2.655,0.0,0.21,0.066,2.867,21.168
Malta,2007,MLT,417201.0,9368888320.0,2.728,0.0,2.727,0.0,0.219,0.064,2.947,23.06
Malta,2008,MLT,418969.0,9685986304.0,2.721,0.0,2.721,0.0,0.227,0.063,2.983,23.882
Malta,2009,MLT,420800.0,9450778624.0,2.561,0.0,2.56,0.0,0.233,0.057,2.857,25.45
Malta,2010,MLT,422652.0,9788869632.0,2.619,0.0,2.618,0.0,0.239,0.058,2.917,30.381
Malta,2011,MLT,424634.0,9930574848.0,2.608,0.0,2.607,0.0,0.254,0.055,2.917,28.884
Malta,2012,MLT,426616.0,10339580928.0,2.749,0.0,2.747,0.0,0.164,0.056,2.972,27.543
Malta,2013,MLT,428457.0,10905470976.0,2.429,0.0,2.426,0.0,0.162,0.053,2.62,26.145
Malta,2014,MLT,434494.0,11737899008.0,2.417,0.0,2.414,0.0,0.162,0.053,2.604,26.757
Malta,2015,MLT,444979.0,12865696768.0,1.699,0.0,1.697,0.0,0.173,0.049,1.893,29.281
Malta,2016,MLT,455273.0,13300698112.0,1.376,0.0,1.374,0.0,0.18,0.046,1.571,32.549
Malta,2017,MLT,467902.0,14746505216.0,1.537,0.0,0.984,0.552,0.183,0.046,1.734,37.074
Malta,2018,MLT,484559.0,15659758592.0,1.547,0.0,0.866,0.681,0.176,0.046,1.737,38.703
Malta,2019,MLT,504017.0,16757308416.0,1.649,0.0,0.94,0.708,0.18,0.047,1.831,40.333
Malta,2020,MLT,518213.0,15314071552.0,1.6,0.0,0.863,0.736,0.178,0.046,1.776,37.14
Malta,2021,MLT,524383.0,17122043904.0,1.611,0.0,0.872,0.739,0.179,0.045,1.785,39.15
Mexico,1980,MEX,67300338.0,678622000000.0,267.645,10.662,195.799,43.793,112.131,30.662,450.027,906.324
Mexico,1981,MEX,68892104.0,737336000000.0,283.587,8.559,207.602,47.31,117.948,32.903,474.828,1002.081
Mexico,1982,MEX,70433259.0,733603000000.0,303.764,10.336,215.578,51.843,123.144,33.863,543.256,1044.314
Mexico,1983,MEX,71971238.0,708392000000.0,277.43,10.651,195.683,51.901,124.6,33.501,490.931,1032.646
Mexico,1984,MEX,73506848.0,734059000000.0,276.491,10.567,197.907,52.446,126.314,34.408,490.268,1080.826
Mexico,1985,MEX,75043416.0,751167000000.0,287.181,12.894,204.22,54.583,129.265,35.363,504.61,1134.396
Mexico,1986,MEX,76585639.0,728181000000.0,293.219,12.417,219.558,48.438,129.008,36.41,572.324,1100.674
Mexico,1987,MEX,78136650.0,741614000000.0,305.79,11.593,230.846,49.12,129.375,36.797,573.908,1136.899
Mexico,1988,MEX,79695527.0,751820000000.0,305.418,11.054,232.342,49.633,130.191,35.743,606.013,1145.465
Mexico,1989,MEX,81247176.0,782981000000.0,323.216,12.329,247.678,51.278,133.807,36.913,651.259,1209.829
Mexico,1990,MEX,82820171.0,823577000000.0,316.746,15.895,235.642,52.923,135.201,37.116,652.324,1319.072
Mexico,1991,MEX,84430563.0,865149000000.0,329.827,15.51,246.532,55.268,136.422,36.415,618.023,1357.68
Mexico,1992,MEX,86044810.0,902108000000.0,332.453,14.806,248.72,55.612,135.779,39.193,601.656,1384.109
Mexico,1993,MEX,87653815.0,925343000000.0,337.722,18.203,249.797,55.066,140.174,42.626,607.033,1385.386
Mexico,1994,MEX,89259202.0,972992000000.0,351.534,20.247,258.052,56.902,140.483,49.945,630.924,1464.644
Mexico,1995,MEX,90862449.0,916479000000.0,330.905,22.266,237.244,56.92,142.18,59.419,616.124,1439.337
Mexico,1996,MEX,92452701.0,971220000000.0,341.544,25.197,236.842,62.745,145.787,60.803,623.593,1476.888
Mexico,1997,MEX,94021205.0,1045710000000.0,362.462,25.574,252.202,65.772,152.366,67.968,663.638,1512.699
Mexico,1998,MEX,95575245.0,1105640000000.0,381.102,26.267,264.274,71.088,155.403,71.935,690.308,1574.172
Mexico,1999,MEX,97115711.0,1156620000000.0,386.04,26.003,271.403,69.803,152.294,74.076,686.937,1597.065
Mexico,2000,MEX,98625554.0,1241190000000.0,391.439,26.7,263.874,81.202,155.991,75.0,700.851,1693.276
Mexico,2001,MEX,100099100.0,1251500000000.0,407.485,30.638,275.577,82.887,154.654,77.936,706.851,1679.594
Mexico,2002,MEX,101548627.0,1275460000000.0,410.301,34.701,265.359,92.171,155.715,78.965,707.887,1720.059
Mexico,2003,MEX,102978518.0,1306680000000.0,435.969,42.458,273.195,101.903,160.183,82.528,737.304,1740.948
Mexico,2004,MEX,104394132.0,1373060000000.0,438.588,37.882,276.736,105.647,159.727,83.638,733.888,1843.091
Mexico,2005,MEX,105811502.0,1427140000000.0,463.432,46.808,291.123,105.516,162.196,87.725,760.861,2019.614
Mexico,2006,MEX,107253666.0,1510730000000.0,474.519,50.288,284.689,117.937,166.995,88.496,779.744,2049.177
Mexico,2007,MEX,108774357.0,1572480000000.0,473.595,45.84,286.649,117.274,169.142,92.635,773.291,2068.458
Mexico,2008,MEX,110374285.0,1607480000000.0,472.981,40.784,288.397,118.567,172.791,95.195,774.599,2153.523
Mexico,2009,MEX,111999721.0,1543820000000.0,460.294,40.813,272.741,123.433,171.246,101.15,760.482,2117.228
Mexico,2010,MEX,113623897.0,1638270000000.0,456.409,51.054,259.679,124.122,171.044,101.513,757.928,2125.454
Mexico,2011,MEX,115243504.0,1716090000000.0,483.302,56.041,272.512,130.707,174.144,104.4,787.249,2221.887
Mexico,2012,MEX,116818209.0,1775000000000.0,501.489,49.223,290.158,135.727,171.306,104.258,803.87,2241.891
Mexico,2013,MEX,118343571.0,1803060000000.0,495.415,49.977,277.695,142.277,172.957,105.409,798.163,2242.858
Mexico,2014,MEX,119784263.0,1854550000000.0,484.045,48.944,269.275,138.503,172.119,104.957,785.218,2230.574
Mexico,2015,MEX,121072310.0,1916010000000.0,479.434,44.114,258.874,147.977,172.008,103.682,774.545,2205.421
Mexico,2016,MEX,122251345.0,1961910000000.0,478.828,47.621,251.592,151.455,172.1,106.431,750.356,2253.398
Mexico,2017,MEX,123400054.0,2007720000000.0,464.406,48.53,245.84,143.251,171.501,106.791,738.97,2293.264
Mexico,2018,MEX,124573714.0,2051540000000.0,468.413,47.313,228.842,165.521,172.716,105.967,737.084,2265.277
Mexico,2019,MEX,125762977.0,2047700000000.0,468.236,45.268,238.026,157.1,173.752,106.208,779.878,2241.414
Mexico,2020,MEX,126799052.0,1880180000000.0,428.94,33.705,204.105,160.951,175.425,111.034,728.287,2041.917
Mexico,2021,MEX,127648152.0,1973140000000.0,446.834,29.22,219.977,165.839,176.917,113.441,737.827,2175.894
Mexico,2022,MEX,128613113.0,2033440000000.0,465.336,35.958,235.344,164.588,180.974,116.165,757.483,2273.084
Moldova,1992,MDA,4455714.0,24417044480.0,20.978,4.008,9.501,6.995,3.728,1.534,26.031,62.269
Moldova,1993,MDA,4448242.0,23693283328.0,15.846,3.836,6.386,5.218,3.302,1.498,20.321,46.393
Moldova,1994,MDA,4434460.0,16084201472.0,12.427,3.697,3.378,5.023,3.626,1.427,17.197,32.446
Moldova,1995,MDA,4414215.0,15569830912.0,11.405,2.246,3.052,5.859,3.492,1.438,15.969,33.192
Moldova,1996,MDA,4387651.0,14391438336.0,11.687,1.982,2.81,6.701,3.382,1.358,16.021,37.952
Moldova,1997,MDA,4355536.0,14366532608.0,7.301,0.997,2.568,3.466,3.023,1.041,10.912,41.741
Moldova,1998,MDA,4318714.0,13191425024.0,6.444,0.983,2.126,3.12,2.702,0.877,9.319,38.828
Moldova,1999,MDA,4278220.0,12519933952.0,4.685,0.447,1.419,2.607,2.595,0.799,7.264,31.711
Moldova,2000,MDA,4234970.0,12554043392.0,3.573,0.366,1.282,1.751,2.472,0.758,5.936,32.95
Moldova,2001,MDA,4189770.0,13087722496.0,3.787,0.26,1.433,1.92,2.339,0.906,6.433,32.234
Moldova,2002,MDA,4142937.0,13857813504.0,4.052,0.278,1.63,1.924,2.452,0.84,6.617,35.498
Moldova,2003,MDA,4095419.0,14513550336.0,4.404,0.337,1.766,2.056,2.513,0.808,6.809,39.424
Moldova,2004,MDA,4046672.0,15302841344.0,4.613,0.319,1.909,2.103,2.411,0.842,6.872,36.806
Moldova,2005,MDA,3988666.0,16157452288.0,4.938,0.286,1.921,2.365,2.297,0.823,7.124,40.291
Moldova,2006,MDA,3921319.0,16628252672.0,5.03,0.344,1.869,2.36,2.261,0.792,7.136,42.639
Moldova,2007,MDA,3851399.0,16819758080.0,4.979,0.169,1.931,2.176,2.223,0.789,7.083,37.104
Moldova,2008,MDA,3779501.0,17815142400.0,5.19,0.326,2.034,2.041,2.012,0.812,7.019,38.324
Moldova,2009,MDA,3706211.0,16449234944.0,4.54,0.348,1.975,1.876,1.963,0.711,6.435,34.537
Moldova,2010,MDA,3631993.0,17299251200.0,4.831,0.326,2.173,1.982,2.174,0.798,6.947,34.162
Moldova,2011,MDA,3557278.0,18145357824.0,4.945,0.333,2.268,1.916,2.195,0.859,7.197,33.101
Moldova,2012,MDA,3482629.0,18038302720.0,4.766,0.414,2.085,1.825,2.151,0.827,5.727,45.268
Moldova,2013,MDA,3408741.0,19669686272.0,4.899,0.553,2.147,1.722,2.128,0.913,6.141,44.536
Moldova,2014,MDA,3342714.0,20653170688.0,4.759,0.366,2.176,1.751,2.15,0.967,6.228,42.598
Moldova,2015,MDA,3287169.0,20583362560.0,4.782,0.37,2.288,1.68,2.126,0.902,6.041,38.075
Moldova,2016,MDA,3237798.0,21490882560.0,4.904,0.279,2.464,1.727,2.129,1.013,6.276,38.051
Moldova,2017,MDA,3193500.0,22393497600.0,5.221,0.403,2.554,1.726,2.183,1.056,6.147,38.689
Moldova,2018,MDA,3153779.0,23311636480.0,5.434,0.293,2.669,1.877,2.15,1.153,6.638,41.251
Moldova,2019,MDA,3112563.0,24150849536.0,5.495,0.367,2.754,1.734,2.033,1.055,6.586,41.944
Moldova,2020,MDA,3069135.0,22146328576.0,5.238,0.286,2.59,1.766,2.091,0.973,6.555,40.321
Moldova,2021,MDA,3023780.0,25234640896.0,5.85,0.337,2.895,2.019,2.024,1.124,7.102,49.004
Morocco,1980,MAR,19459942.0,70582902784.0,15.818,1.704,12.329,0.128,15.571,5.184,48.358,60.776
Morocco,1981,MAR,19985406.0,68608380928.0,15.718,1.803,12.062,0.183,15.458,4.956,46.928,58.95
Morocco,1982,MAR,20520325.0,75240267776.0,16.905,2.015,13.015,0.15,14.08,4.25,46.906,60.749
Morocco,1983,MAR,21060697.0,74825383936.0,17.627,2.495,13.209,0.161,14.747,4.527,49.03,62.371
Morocco,1984,MAR,21593778.0,77950836736.0,17.645,2.147,13.704,0.161,14.748,4.333,46.611,63.204
Morocco,1985,MAR,22113954.0,82816245760.0,17.682,2.455,13.392,0.165,15.44,4.835,49.249,65.303
Morocco,1986,MAR,22600803.0,89314713600.0,18.684,4.019,12.807,0.176,16.521,5.504,54.112,67.535
Morocco,1987,MAR,23054390.0,87281655808.0,19.905,4.521,13.54,0.143,17.527,5.69,56.262,69.565
Morocco,1988,MAR,23500528.0,96219234304.0,20.931,4.43,14.465,0.161,17.316,5.705,63.882,73.487
Morocco,1989,MAR,23939414.0,98443640832.0,22.661,4.779,15.912,0.117,17.947,5.823,67.951,80.847
Morocco,1990,MAR,24375558.0,102155000000.0,22.298,4.221,16.125,0.11,18.302,6.005,65.474,82.756
Morocco,1991,MAR,24799015.0,109740000000.0,23.688,4.874,16.227,0.073,18.492,5.82,71.718,83.804
Morocco,1992,MAR,25212469.0,107664000000.0,24.737,4.184,17.76,0.048,18.581,5.359,68.052,93.779
Morocco,1993,MAR,25614587.0,107073000000.0,26.779,4.763,19.237,0.048,17.957,5.153,68.447,94.766
Morocco,1994,MAR,26000824.0,118651000000.0,28.124,5.309,20.057,0.044,18.756,5.551,65.05,104.454
Morocco,1995,MAR,26399430.0,112285000000.0,28.75,6.314,19.693,0.026,18.89,5.18,67.439,102.452
Morocco,1996,MAR,26808109.0,126008000000.0,29.525,8.051,18.663,0.033,19.572,5.76,64.158,107.114
Morocco,1997,MAR,27213339.0,123891000000.0,29.978,7.682,19.197,0.066,20.089,5.839,65.328,111.354
Morocco,1998,MAR,27621638.0,132709000000.0,30.881,8.57,19.159,0.066,20.32,6.029,60.945,114.212
Morocco,1999,MAR,28027189.0,134069000000.0,31.986,8.295,20.5,0.077,20.783,6.295,62.121,118.492
Morocco,2000,MAR,28423439.0,136639000000.0,33.199,10.028,19.756,0.088,21.302,6.42,59.756,117.463
Morocco,2001,MAR,28814647.0,146693000000.0,36.806,12.773,19.87,0.084,21.596,6.532,64.411,126.905
Morocco,2002,MAR,29198146.0,151386000000.0,37.306,13.105,19.985,0.084,21.869,6.833,79.996,130.092
Morocco,2003,MAR,29571416.0,160560000000.0,36.57,12.234,20.071,0.081,22.383,6.852,65.839,130.45
Morocco,2004,MAR,29953021.0,168467000000.0,42.226,13.689,24.043,0.099,23.344,7.199,70.155,148.563
Morocco,2005,MAR,30358145.0,174391000000.0,44.661,14.084,25.344,0.868,23.681,7.553,71.805,161.334
Morocco,2006,MAR,30771180.0,188101000000.0,46.249,14.699,25.983,1.095,24.271,7.92,74.73,164.665
Morocco,2007,MAR,31186468.0,195287000000.0,48.913,15.078,27.588,1.242,24.684,7.414,77.547,163.228
Morocco,2008,MAR,31606768.0,207385000000.0,51.369,14.121,30.679,1.114,25.008,7.502,80.622,180.131
Morocco,2009,MAR,32030779.0,216763000000.0,50.86,13.168,30.884,1.209,25.41,7.417,81.09,175.79
Morocco,2010,MAR,32467008.0,225644000000.0,54.365,13.223,34.478,1.304,26.134,7.606,89.083,194.956
